,SUBDIVISION,YEAR,Parameter,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC
10975,UTTARAKHAND,1986,Percentage departure,-93.0,9.6,48.6,101.9,167.3,-11.9,7.3,-26.3,-21.9,54.2,62.9,185.4
10978,UTTARAKHAND,1987,Percentage departure,-44.9,-1.2,-47.2,39.3,164.2,-65.3,-51.2,-31.7,-37.8,-49.5,-97.3,-23.5
10981,UTTARAKHAND,1988,Percentage departure,-66.5,30.7,137.4,-24.9,-19.1,-19.3,25.9,2.2,1.4,-58.6,-89.4,184.7
10984,UTTARAKHAND,1989,Percentage departure,68.4,-76.4,-47.3,-71.6,-49.1,-26.7,-14.5,1.1,-7.9,-69.2,104.5,70.9
10987,UTTARAKHAND,1990,Percentage departure,-98.5,55.5,58.8,-41.7,45.7,-25.2,21.3,8.2,-10.1,-63.4,-28.0,199.7
10990,UTTARAKHAND,1991,Percentage departure,-75.7,-7.1,-9.6,47.1,-62.1,-49.1,-43.6,-9.3,-36.6,-98.6,19.8,76.3
10993,UTTARAKHAND,1992,Percentage departure,31.9,-48.0,-19.7,-91.8,-43.8,-26.9,-34.8,0.7,-23.5,-77.4,-35.9,-100.0
10996,UTTARAKHAND,1993,Percentage departure,42.6,12.5,183.3,-43.5,28.1,-10.0,-20.6,-26.2,124.4,-96.3,-13.1,-100.0
10999,UTTARAKHAND,1994,Percentage departure,4.9,34.9,-80.8,99.1,35.0,-30.3,22.3,12.0,-50.8,-86.7,-79.9,-0.3
11002,UTTARAKHAND,1995,Percentage departure,83.1,98.0,39.0,18.0,-38.3,-13.9,-8.1,12.6,42.0,-87.1,-75.4,-9.6
11005,UTTARAKHAND,1996,Percentage departure,-8.0,43.5,16.7,-19.0,-67.3,13.0,-21.0,15.4,-6.8,-21.4,-94.6,-100.0
11008,UTTARAKHAND,1997,Percentage departure,-22.1,-76.1,-45.7,158.4,0.2,-19.3,-25.6,-80.8,-81.7,-75.4,26.9,-17.5
11011,UTTARAKHAND,1998,Percentage departure,-82.3,9.5,84.7,108.4,40.1,1.5,-37.7,-32.0,-39.7,88.7,-85.5,-100.0
11014,UTTARAKHAND,1999,Percentage departure,-39.0,-81.7,-97.6,-96.7,-9.8,-1.2,-0.2,-25.3,9.4,-20.0,-99.1,-78.8
11017,UTTARAKHAND,2000,Percentage departure,-44.7,11.1,-34.0,-48.2,48.7,95.2,7.7,40.2,-1.9,-97.3,-17.6,-96.6
11020,UTTARAKHAND,2001,Percentage departure,-58.1,-55.3,45.2,37.5,94.8,84.9,26.4,-2.8,-65.7,-84.1,-83.5,-32.4
11023,UTTARAKHAND,2002,Percentage departure,-0.4,97.3,73.9,117.7,46.8,-13.1,-47.2,21.7,51.3,-50.1,-65.1,-81.0
11026,UTTARAKHAND,2003,Percentage departure,-24.7,101.8,73.5,54.4,19.8,-9.7,32.1,8.8,20.5,-95.6,-43.8,5.7
11029,UTTARAKHAND,2004,Percentage departure,8.3,-81.2,33.9,47.0,17.9,-18.7,2.8,-14.7,-51.4,76.8,-91.0,-74.7
11032,UTTARAKHAND,2005,Percentage departure,18.6,33.2,-5.7,-63.4,-7.0,-54.0,2.6,-34.8,69.7,-64.8,-74.6,-80.9
11035,UTTARAKHAND,2006,Percentage departure,-9.9,-84.6,24.7,49.0,115.1,-35.2,-11.4,-22.9,-60.3,-53.1,-19.8,20.7
11038,UTTARAKHAND,2007,Percentage departure,-96.9,122.4,114.2,17.3,40.6,-13.0,34.1,31.5,63.4,-37.2,-7.8,-25.5
11041,UTTARAKHAND,2008,Percentage departure,3.0,-81.3,-68.6,165.3,20.2,106.7,-19.7,-35.7,-4.2,-42.1,41.1,-97.4
11044,UTTARAKHAND,2009,Percentage departure,-96.7,-55.7,-67.3,-47.4,38.5,-73.9,-59.6,-47.0,3.7,103.4,49.1,-96.0
11047,UTTARAKHAND,2010,Percentage departure,-78.8,-0.5,-93.3,-60.7,-16.2,-54.8,16.9,-12.2,95.6,-80.0,-46.8,-13.0
11050,UTTARAKHAND,2011,Percentage departure,-42.7,4.3,-68.6,-11.7,50.3,38.8,11.1,37.0,-25.5,-91.4,-86.3,-89.7
11053,UTTARAKHAND,2012,Percentage departure,-28.1,-80.9,-51.1,11.9,-83.8,-71.4,-0.7,9.7,10.8,-88.2,-59.3,-30.9
11056,UTTARAKHAND,2013,Percentage departure,35.2,201.5,-61.7,-29.4,-67.5,204.1,6.0,-6.0,-44.1,-27.2,-61.8,-83.0
11059,UTTARAKHAND,2014,Percentage departure,-15.0,60.0,19.0,7.3,-5.6,-60.9,18.7,-30.9,-45.8,2.1,-100.0,97.9
11062,UTTARAKHAND,2015,Percentage departure,0.8,0.2,121.5,63.6,-32.2,16.0,-13.6,-20.2,-73.6,-57.9,-71.6,-67.9
11068,VIDARBHA,1901,Percentage departure,243.4,227.2,172.8,175.0,-38.3,-24.9,-10.4,29.0,-29.4,-33.3,-100.0,-100.0
11071,VIDARBHA,1902,Percentage departure,-84.6,-99.5,-100.0,-31.5,-65.8,-78.0,-17.9,-28.4,-13.6,-43.8,-0.6,223.2
11074,VIDARBHA,1903,Percentage departure,-51.0,-66.8,-99.4,-73.8,217.2,-29.9,44.3,13.8,-11.4,91.2,-87.5,67.30000000000001
11077,VIDARBHA,1904,Percentage departure,-59.6,-80.3,14.3,-98.0,24.2,-13.9,-52.0,-46.9,12.8,17.1,-93.3,-88.6
11080,VIDARBHA,1905,Percentage departure,-32.0,4.0,9.8,70.8,17.3,-53.1,-22.8,-24.4,84.0,-88.6,-99.1,-100.0
11083,VIDARBHA,1906,Percentage departure,20.5,-73.1,5.5,-98.3,-48.6,89.8,6.3,13.9,-35.1,-87.0,-11.6,118.7
11086,VIDARBHA,1907,Percentage departure,-66.4,334.4,-67.8,377.4,-86.7,5.0,-6.0,16.3,-65.8,-99.6,-2.8,-47.8
11089,VIDARBHA,1908,Percentage departure,-61.4,26.8,18.9,-40.2,-87.3,34.2,7.8,39.3,17.9,-85.2,-100.0,-52.4
11092,VIDARBHA,1909,Percentage departure,-87.5,-18.2,-58.0,232.3,49.9,-9.1,22.9,-38.5,-8.2,-86.2,-100.0,996.2
11095,VIDARBHA,1910,Percentage departure,-100.0,-100.0,-100.0,-99.3,-16.3,67.3,-9.8,-2.5,71.9,9.4,276.2,-100.0
11098,VIDARBHA,1911,Percentage departure,70.0,-100.0,-80.4,-67.5,-77.9,26.1,-37.5,2.2,0.9,-47.9,147.2,-100.0
11101,VIDARBHA,1912,Percentage departure,-94.5,304.6,-98.2,-35.7,-39.4,-68.6,10.6,37.0,-33.0,-86.9,-3.3,-93.6
11104,VIDARBHA,1913,Percentage departure,-100.0,104.1,-64.5,-81.1,44.3,15.6,14.8,-14.6,-21.5,-67.1,-98.0,231.4
11107,VIDARBHA,1914,Percentage departure,-100.0,9.7,13.2,312.6,33.5,38.6,3.5,-14.1,52.6,-88.4,-64.8,58.8
11110,VIDARBHA,1915,Percentage departure,210.9,-25.7,482.0,99.8,9.9,10.0,-5.6,-19.7,11.7,110.5,-54.3,81.9
11113,VIDARBHA,1916,Percentage departure,-100.0,18.1,-92.7,-76.6,82.1,48.7,4.8,7.1,44.9,135.4,131.6,-99.8
11116,VIDARBHA,1917,Percentage departure,-91.8,544.0,81.7,21.7,310.8,35.9,6.2,-30.0,88.1,129.3,-89.3,-99.6
11119,VIDARBHA,1918,Percentage departure,-76.8,-76.3,-72.5,-97.6,597.6,61.0,-49.0,-39.0,-68.2,-93.5,3.8,59.5
11122,VIDARBHA,1919,Percentage departure,421.0,203.9,40.6,-33.5,67.4,88.4,-15.0,-12.7,-40.7,85.9,19.2,-86.5
11125,VIDARBHA,1920,Percentage departure,149.5,-97.1,-54.2,-34.2,-59.3,-41.1,-27.9,-61.0,-52.3,-99.0,-100.0,-100.0
11128,VIDARBHA,1921,Percentage departure,89.3,-99.6,-100.0,-72.7,-58.45,64.3,-11.1,2.1,4.4,-78.6,-99.1,-100.0
11131,VIDARBHA,1922,Percentage departure,216.0,-81.3,35.099999999999994,-60.3,-57.6,19.2,9.7,-59.3,69.1,-91.1,397.0,-96.8
11134,VIDARBHA,1923,Percentage departure,-90.4,-45.4,170.2,-64.3,-80.8,-87.6,22.2,-29.7,48.9,-79.1,-99.2,-91.7
11137,VIDARBHA,1924,Percentage departure,98.6,-95.5,-61.0,-34.9,-73.1,-74.6,-6.5,-22.9,24.4,140.7,107.8,-1.7
11140,VIDARBHA,1925,Percentage departure,-100.0,-100.0,-35.4,-43.3,134.9,-24.6,-10.8,7.4,-55.7,-58.7,280.8,1.6
11143,VIDARBHA,1926,Percentage departure,455.6,-53.5,109.0,59.5,189.1,-81.6,0.3,46.8,-37.1,-26.6,-92.2,-92.9
11146,VIDARBHA,1927,Percentage departure,-93.6,-18.1,7.4,-78.7,-81.7,62.1,25.8,-23.0,-44.1,-2.3,335.8,-30.6
11149,VIDARBHA,1928,Percentage departure,-98.4,254.0,-48.0,-98.2,-81.2,2.9,-10.1,-35.2,3.1,105.8,-99.4,115.4
11152,VIDARBHA,1929,Percentage departure,-64.4,331.8,-93.4,24.1,-94.2,-1.1,-20.1,-44.9,10.5,-46.6,-100.0,260.6
11155,VIDARBHA,1930,Percentage departure,-63.6,-56.5,-89.5,189.4,-63.3,4.9,-23.3,-32.0,33.5,-15.0,124.9,-77.6
11158,VIDARBHA,1931,Percentage departure,-62.8,-62.3,2.5,-40.9,-73.8,-40.2,15.5,36.6,33.4,326.9,149.0,-71.5
11161,VIDARBHA,1932,Percentage departure,-100.0,124.8,13.5,-64.5,-13.5,-10.8,59.8,-38.2,5.3,-51.5,-40.0,-100.0
11164,VIDARBHA,1933,Percentage departure,-55.3,214.7,-19.2,116.1,442.7,41.5,7.3,27.8,72.7,42.4,-47.9,93.6
11167,VIDARBHA,1934,Percentage departure,-79.7,-100.0,-97.6,-10.8,-97.2,-2.1,1.7,36.7,45.7,-79.5,188.6,-99.2
11170,VIDARBHA,1935,Percentage departure,35.3,-62.6,-93.5,174.0,-91.7,-12.2,60.2,-42.4,43.3,-74.6,-97.5,-71.7
11173,VIDARBHA,1936,Percentage departure,64.6,395.1,90.8,-49.3,156.5,118.4,-13.4,7.8,8.1,17.5,462.9,-58.3
11176,VIDARBHA,1937,Percentage departure,-100.0,171.6,274.4,1088.3,-87.3,-21.6,44.5,-38.0,29.4,100.4,-97.6,1.3
11179,VIDARBHA,1938,Percentage departure,-62.7,1.5,-14.4,-31.0,120.0,104.8,29.1,9.8,4.0,140.5,-100.0,-100.0
11182,VIDARBHA,1939,Percentage departure,-87.8,-84.0,201.9,28.9,-99.0,-32.8,-32.0,34.8,-61.9,-36.5,-63.0,-95.2
11185,VIDARBHA,1940,Percentage departure,-100.0,-23.8,-88.5,34.8,-3.8,52.0,79.3,4.4,-69.3,49.8,50.1,62.6
11188,VIDARBHA,1941,Percentage departure,-10.7,24.4,18.8,-67.5,-59.6,-17.7,2.8,-36.2,-35.4,-87.6,-100.0,-100.0
11191,VIDARBHA,1942,Percentage departure,-77.5,596.9,-99.6,36.4,-84.2,3.8,54.2,28.1,-8.8,-90.7,-100.0,156.2
11194,VIDARBHA,1943,Percentage departure,413.5,-99.3,-96.3,-23.8,137.4,-17.9,-16.5,-47.8,58.9,58.1,-99.2,-100.0
11197,VIDARBHA,1944,Percentage departure,-58.2,387.1,472.3,-82.6,-77.0,-44.1,42.7,29.6,22.1,27.8,1.9,-100.0
11200,VIDARBHA,1945,Percentage departure,28.6,-97.0,-100.0,159.3,-72.1,-15.0,22.8,4.8,57.0,-42.5,-96.5,-87.3
11203,VIDARBHA,1946,Percentage departure,-100.0,16.6,-93.6,63.7,-18.4,37.1,14.3,2.2,-38.5,-83.6,504.2,56.9
11206,VIDARBHA,1947,Percentage departure,227.2,119.2,109.0,-17.5,-55.5,-35.2,23.2,20.9,-3.9,-50.9,-98.0,42.5
11209,VIDARBHA,1948,Percentage departure,357.3,-22.7,-38.6,-58.5,-62.5,-27.6,13.5,-6.4,15.2,-72.6,682.8,-100.0
11212,VIDARBHA,1949,Percentage departure,-88.5,-87.4,-90.9,-41.0,141.7,28.8,25.3,-6.9,85.2,155.7,-100.0,-98.7
11215,VIDARBHA,1950,Percentage departure,-99.5,124.0,32.0,-93.0,-53.3,-51.1,13.8,-49.8,-33.4,-74.7,-98.4,43.6
11218,VIDARBHA,1951,Percentage departure,-56.9,-95.3,269.8,54.2,-6.4,-20.8,5.8,11.4,-29.5,54.6,-96.5,-100.0
11221,VIDARBHA,1952,Percentage departure,-100.0,-13.1,-63.2,14.2,-79.3,-43.3,-28.7,-6.8,-16.4,-36.2,-100.0,-93.9
11224,VIDARBHA,1953,Percentage departure,-63.5,-91.0,-100.0,125.5,-98.3,-20.1,-9.2,57.3,-0.9,-3.9,-100.0,-100.0
11227,VIDARBHA,1954,Percentage departure,-97.6,-95.4,0.5,-58.0,-90.6,-23.4,23.8,-13.0,65.1,-91.3,-94.2,-99.3
11230,VIDARBHA,1955,Percentage departure,44.9,-97.4,-79.4,-28.0,-57.9,58.9,-15.5,30.0,40.0,220.7,-98.7,-100.0
11233,VIDARBHA,1956,Percentage departure,-88.2,-84.3,-92.9,-94.6,343.4,43.9,12.4,-42.9,13.3,-24.0,130.7,12.6
11236,VIDARBHA,1957,Percentage departure,-20.1,-79.5,292.5,232.9,30.1,-14.1,-7.8,23.8,-23.6,-47.8,-94.0,-100.0
11239,VIDARBHA,1958,Percentage departure,-46.4,-83.4,80.1,10.7,-12.6,-40.6,3.6,23.8,26.1,29.0,126.1,-99.2
11242,VIDARBHA,1959,Percentage departure,26.9,-89.8,-96.1,24.1,-48.0,3.0,42.0,31.9,169.0,50.6,-97.1,-99.3
11245,VIDARBHA,1960,Percentage departure,262.6,-100.0,262.1,-28.9,-31.3,12.9,14.8,-30.1,-34.3,48.8,-93.5,-71.4
11248,VIDARBHA,1961,Percentage departure,-90.0,-53.5,-60.2,-44.0,79.9,-11.7,13.1,40.4,86.8,171.8,-81.9,-58.4
11251,VIDARBHA,1962,Percentage departure,-47.9,-61.9,62.1,249.0,82.0,-61.2,10.5,-6.5,53.0,-84.2,88.5,680.5
11254,VIDARBHA,1963,Percentage departure,-96.8,-13.4,13.5,56.3,63.6,18.0,-14.4,39.1,-29.0,52.0,-89.8,-100.0
11257,VIDARBHA,1964,Percentage departure,-100.0,-83.6,-73.6,-86.6,-95.2,-3.9,-21.3,25.1,1.2,-22.7,-85.6,-92.4
11260,VIDARBHA,1965,Percentage departure,75.1,-60.1,-56.8,62.9,-86.8,-34.3,-20.5,-36.7,-20.0,-97.5,-100.0,-93.5
11263,VIDARBHA,1966,Percentage departure,50.0,-90.6,-6.9,-16.9,157.8,-50.9,17.6,-27.8,9.6,-91.2,116.1,224.7
11266,VIDARBHA,1967,Percentage departure,-94.9,-100.0,341.1,-21.6,-86.2,6.8,23.4,-14.4,-41.8,-84.8,-93.3,1373.1
11269,VIDARBHA,1968,Percentage departure,36.5,96.0,223.2,62.6,-94.5,-39.4,-11.6,-26.4,10.5,-56.5,-70.6,-48.1
11272,VIDARBHA,1969,Percentage departure,-86.4,-99.7,-94.4,-57.7,-19.0,-43.0,12.6,-30.1,61.2,-89.8,20.0,-84.2
11275,VIDARBHA,1970,Percentage departure,48.9,-91.4,61.5,-55.6,46.5,75.9,-36.0,52.3,27.9,-81.8,-100.0,-100.0
11278,VIDARBHA,1971,Percentage departure,-65.2,4.8,87.1,30.9,124.5,12.0,-62.3,-9.4,-31.6,106.6,-100.0,-100.0
11281,VIDARBHA,1972,Percentage departure,-100.0,-90.7,-5.200000000000003,-60.3,-71.8,-19.1,-40.0,-1.8,-65.3,-60.4,76.1,-49.3
11284,VIDARBHA,1973,Percentage departure,-84.2,-59.3,-97.5,-76.1,-87.6,-56.6,30.0,21.1,-21.9,210.0,-91.4,-94.1
11287,VIDARBHA,1974,Percentage departure,-100.0,-60.8,-89.3,-94.9,5.7,-46.1,-36.0,-1.6,-61.0,208.3,-66.3,-99.7
11290,VIDARBHA,1975,Percentage departure,-67.0,84.1,-38.0,-88.9,-46.2,52.9,-2.5,10.5,65.4,76.0,-98.4,-100.0
11293,VIDARBHA,1976,Percentage departure,-80.6,-99.3,-58.9,21.5,-61.7,-47.5,17.1,-8.9,0.0,-98.4,138.3,-97.6
11296,VIDARBHA,1977,Percentage departure,-28.15,-82.6,-67.4,-5.6,25.9,-1.8,-13.9,19.2,-24.6,-28.4,340.9,-61.1
11299,VIDARBHA,1978,Percentage departure,24.3,100.4,63.8,6.5,-84.2,31.9,21.1,50.3,-73.6,-68.9,28.0,390.5
11302,VIDARBHA,1979,Percentage departure,184.0,390.1,-85.1,-95.1,8.0,42.1,-33.8,13.0,-18.0,-88.1,115.8,28.8
11305,VIDARBHA,1980,Percentage departure,43.0,-73.4,-91.5,-69.4,-96.1,46.7,-25.3,26.5,-24.7,-96.2,-97.5,191.8
11308,VIDARBHA,1981,Percentage departure,89.2,-92.4,124.5,-62.4,6.0,0.2,-8.2,23.3,68.6,-66.6,-89.0,66.5
11311,VIDARBHA,1982,Percentage departure,327.0,-12.8,-46.9,-45.1,28.1,-41.8,-22.2,-27.7,-17.4,-6.7,-0.5,-99.7
11314,VIDARBHA,1983,Percentage departure,-85.4,-39.5,-83.4,-84.3,-43.6,-9.5,-0.5,31.7,65.9,10.8,-99.8,47.2
11317,VIDARBHA,1984,Percentage departure,151.5,52.9,-96.5,-66.7,-96.9,-38.9,-21.6,-5.2,-72.1,45.3,-100.0,-92.8
11320,VIDARBHA,1985,Percentage departure,110.7,-90.8,-91.4,-23.4,-18.4,13.8,-17.6,-36.4,-64.5,128.4,-100.0,-68.7
11323,VIDARBHA,1986,Percentage departure,9.4,231.9,-43.4,-55.3,-45.7,34.7,7.2,33.7,-65.0,-75.8,6.3,242.1
11326,VIDARBHA,1987,Percentage departure,127.0,-50.2,-33.5,-92.4,-17.3,-32.3,-37.9,-0.8,-78.4,36.8,243.1,-56.8
11329,VIDARBHA,1988,Percentage departure,-93.5,-35.2,-66.2,32.3,-64.8,8.1,47.1,0.2,31.7,63.9,-73.3,-96.1
11332,VIDARBHA,1989,Percentage departure,-100.0,-100.0,108.5,-99.4,-83.4,36.8,-27.0,15.4,-32.5,-71.1,-90.2,263.7
11335,VIDARBHA,1990,Percentage departure,-66.9,-44.0,-23.7,-59.1,499.0,75.4,-1.0,77.4,-30.4,172.5,-89.9,-14.2
11338,VIDARBHA,1991,Percentage departure,-41.1,-86.5,-59.8,-50.7,-74.7,-2.3,5.6,-10.7,-86.8,-81.7,-25.4,-81.5
11341,VIDARBHA,1992,Percentage departure,-98.4,-96.2,-96.3,-69.7,-51.9,-2.9,-26.8,97.7,-33.5,-32.0,-23.5,-100.0
11344,VIDARBHA,1993,Percentage departure,-95.6,-70.3,58.2,-70.6,-57.9,-15.7,10.9,-22.4,-1.9,47.3,-96.9,25.3
11347,VIDARBHA,1994,Percentage departure,-6.6,-20.0,-99.3,1.2,-81.5,32.2,54.2,20.0,29.1,58.1,-61.3,-95.1
11350,VIDARBHA,1995,Percentage departure,365.7,-54.8,300.6,-7.2,-33.1,-9.7,1.9,-42.0,15.3,90.6,-99.7,-96.0
11353,VIDARBHA,1996,Percentage departure,-79.4,-69.9,-67.9,-2.3,-93.9,-62.7,-19.3,-8.7,-14.2,74.9,-88.2,-100.0
11356,VIDARBHA,1997,Percentage departure,52.6,-100.0,-77.9,94.0,-29.3,-37.5,-24.6,-7.1,-16.6,46.8,332.6,849.0
11359,VIDARBHA,1998,Percentage departure,19.4,20.2,43.5,-12.7,-11.3,-26.2,-16.9,-18.1,41.6,2.2,284.7,-99.6
11362,VIDARBHA,1999,Percentage departure,-98.2,71.8,-98.2,-99.6,179.3,32.4,-29.0,2.8,42.0,100.1,-100.0,-100.0
11365,VIDARBHA,2000,Percentage departure,-99.2,34.2,-99.1,-98.8,141.8,36.5,43.2,0.1,-69.1,-79.2,-85.35,-93.6
11368,VIDARBHA,2001,Percentage departure,-16.8,-99.6,34.1,93.1,-33.5,95.9,-38.7,25.8,-78.6,145.1,-70.7,-100.0
11371,VIDARBHA,2002,Percentage departure,-78.0,-67.4,-90.4,-69.6,-31.4,74.2,-73.3,23.2,-26.4,-33.2,-88.5,-99.3
11374,VIDARBHA,2003,Percentage departure,-100.0,-63.6,-68.1,-71.3,-74.9,-18.9,21.7,-1.8,-21.0,-19.2,-95.0,-84.1
11377,VIDARBHA,2004,Percentage departure,-3.3,-55.0,-94.3,-63.0,2.3,-20.2,-34.0,-22.0,-50.6,-47.5,-57.5,-97.3
11380,VIDARBHA,2005,Percentage departure,599.5,-42.8,-36.0,-80.4,-78.5,-16.5,19.3,-12.9,41.3,65.4,-100.0,-97.4
11383,VIDARBHA,2006,Percentage departure,-100.0,-100.0,346.9,70.7,75.9,-33.5,9.5,47.3,0.6,-17.1,-31.0,-100.0
11386,VIDARBHA,2007,Percentage departure,-99.3,-89.2,-87.7,-66.3,-90.0,48.5,5.9,-1.3,38.5,-48.2,-84.8,-100.0
11389,VIDARBHA,2008,Percentage departure,-98.2,-84.7,69.8,-70.7,-76.0,-20.2,-20.6,-11.2,-8.0,-57.4,-82.0,-99.3
11392,VIDARBHA,2009,Percentage departure,-99.5,-100.0,-92.2,-74.8,-50.2,-54.8,-5.7,-38.7,-48.3,-20.5,294.9,-85.2
11395,VIDARBHA,2010,Percentage departure,30.6,-84.1,-33.9,-97.3,-84.0,-16.2,37.9,34.3,36.3,-3.2,129.2,-60.8
11398,VIDARBHA,2011,Percentage departure,-100.0,-89.8,-99.1,-18.6,-95.0,-20.2,-25.0,5.9,9.4,-91.1,-100.0,-100.0
11401,VIDARBHA,2012,Percentage departure,-70.8,-99.0,-100.0,-93.5,-98.6,-27.4,12.4,10.6,42.8,-33.8,-55.1,-100.0
11404,VIDARBHA,2013,Percentage departure,-38.1,6.3,-66.9,-70.7,-96.0,112.2,62.5,14.0,-24.6,153.2,-99.8,-100.0
11407,VIDARBHA,2014,Percentage departure,-89.2,50.1,338.4,-72.3,-66.1,-63.4,2.4,-33.0,28.8,-67.1,-61.6,-72.2
11410,VIDARBHA,2015,Percentage departure,146.1,-61.2,485.3,196.2,7.8,47.3,-58.4,1.0,-4.1,-86.7,-80.8,-97.4
11416,WEST MADHYA PRADESH,1901,Percentage departure,186.7,-2.0,20.5,21.3,-73.1,-62.6,-23.3,22.1,-70.4,-80.5,-100.0,-63.1
11419,WEST MADHYA PRADESH,1902,Percentage departure,145.1,41.9,-99.1,-13.1,-24.9,-67.4,34.6,-37.4,19.7,32.6,-22.5,121.3
11422,WEST MADHYA PRADESH,1903,Percentage departure,-41.1,-99.8,-99.8,-99.6,182.1,-54.1,2.1,-8.9,54.4,93.1,-100.0,-100.0
11425,WEST MADHYA PRADESH,1904,Percentage departure,-64.6,161.4,208.6,-98.0,51.9,-12.3,-8.6,-23.7,-22.3,-88.3,-86.4,49.9
11428,WEST MADHYA PRADESH,1905,Percentage departure,-60.6,-26.1,-76.3,-66.2,-62.6,-67.2,9.3,-52.0,13.2,-99.1,-99.8,-100.0
11431,WEST MADHYA PRADESH,1906,Percentage departure,-51.55,86.0,41.8,-100.0,-94.1,63.4,15.4,-30.7,64.3,-94.9,-98.3,-86.3
11434,WEST MADHYA PRADESH,1907,Percentage departure,-42.5,323.8,-88.0,434.5,-64.7,-55.8,-32.3,14.6,-89.3,-100.0,-39.2,-99.7
11437,WEST MADHYA PRADESH,1908,Percentage departure,34.9,-90.6,111.0,-34.2,-75.8,-5.1,23.5,-1.7,-70.1,-98.3,-97.0,-72.1
11440,WEST MADHYA PRADESH,1909,Percentage departure,-60.9,-64.9,-91.1,978.5,23.5,36.1,-17.6,-10.0,-34.1,-96.7,-100.0,334.7
11443,WEST MADHYA PRADESH,1910,Percentage departure,-83.1,-100.0,-93.1,-86.9,-91.2,55.3,-38.5,-4.4,50.6,76.2,162.3,-100.0
11446,WEST MADHYA PRADESH,1911,Percentage departure,79.9,-92.0,-27.0,-99.4,-90.2,1.9,-62.8,-46.2,37.2,-58.6,239.7,-99.6
11449,WEST MADHYA PRADESH,1912,Percentage departure,-76.3,41.7,-97.4,-84.7,-72.5,-56.4,8.0,-7.7,-41.5,-92.9,370.8,-70.8
11452,WEST MADHYA PRADESH,1913,Percentage departure,-100.0,28.7,-38.2,-99.2,256.6,53.1,-2.9,-23.1,-63.9,-98.6,-97.5,108.6
11455,WEST MADHYA PRADESH,1914,Percentage departure,-47.3,-56.8,53.7,78.9,69.3,15.9,18.1,-45.8,-4.5,-78.1,-16.7,-73.7
11458,WEST MADHYA PRADESH,1915,Percentage departure,5.4,314.2,613.8,133.8,-16.6,12.8,-40.0,-24.9,-44.4,164.3,-70.2,-28.2
11461,WEST MADHYA PRADESH,1916,Percentage departure,-100.0,45.3,303.29999999999995,-89.8,123.5,99.8,-18.8,65.5,-5.4,169.0,98.2,-100.0
11464,WEST MADHYA PRADESH,1917,Percentage departure,-7.8,289.9,-7.2,-17.1,692.9,67.3,6.0,17.9,69.9,230.7,-100.0,-98.4
11467,WEST MADHYA PRADESH,1918,Percentage departure,-96.6,-74.0,-58.6,-97.4,28.6,-8.8,-58.4,-29.2,-68.8,-98.2,10.3,-61.2
11470,WEST MADHYA PRADESH,1919,Percentage departure,387.0,-71.4,-90.8,83.1,37.3,48.8,10.6,90.2,-56.9,36.4,70.7,-72.2
11473,WEST MADHYA PRADESH,1920,Percentage departure,501.6,-83.6,-56.8,-89.5,196.1,9.0,1.6,-48.9,-60.4,-100.0,-100.0,-100.0
11476,WEST MADHYA PRADESH,1921,Percentage departure,218.3,-94.7,-100.0,-98.2,-100.0,24.2,-37.3,-24.9,47.4,-95.5,-100.0,-99.7
11479,WEST MADHYA PRADESH,1922,Percentage departure,250.6,-41.7,-100.0,-98.2,-15.1,18.7,4.4,-48.5,50.2,-94.2,154.0,33.2
11482,WEST MADHYA PRADESH,1923,Percentage departure,-89.8,-53.7,74.1,11.6,-56.2,-89.0,88.1,3.3,7.1,-97.5,-90.9,18.8
11485,WEST MADHYA PRADESH,1924,Percentage departure,32.8,-42.4,-89.1,-74.8,-74.1,-68.8,16.1,17.1,28.6,139.0,-98.7,204.5
11488,WEST MADHYA PRADESH,1925,Percentage departure,-100.0,-100.0,-100.0,-100.0,341.8,50.4,-12.9,-48.9,-76.7,-95.7,253.3,-74.6
11491,WEST MADHYA PRADESH,1926,Percentage departure,77.7,-86.8,82.5,7.5,7.9,-80.1,-10.1,49.7,-11.4,-55.3,-98.7,-76.0
11494,WEST MADHYA PRADESH,1927,Percentage departure,-8.950000000000003,-71.1,34.8,-79.2,-79.2,-28.9,11.9,-24.0,-54.3,29.0,686.1,214.7
11497,WEST MADHYA PRADESH,1928,Percentage departure,-95.6,438.6,-40.9,-100.0,-68.8,-31.3,32.3,-24.1,-69.5,134.4,-87.8,708.9
11500,WEST MADHYA PRADESH,1929,Percentage departure,-29.9,48.7,-98.9,110.3,-91.0,-1.5,-3.5,-24.8,-45.2,-94.3,-100.0,-14.1
11503,WEST MADHYA PRADESH,1930,Percentage departure,-66.2,-95.6,-100.0,-3.9,-35.7,-12.5,31.5,-36.0,3.1,29.1,-95.6,-94.6
11506,WEST MADHYA PRADESH,1931,Percentage departure,-76.0,-76.7,-92.1,-95.6,-81.3,-56.2,-5.7,48.0,39.4,362.6,-19.3,-41.5
11509,WEST MADHYA PRADESH,1932,Percentage departure,-99.8,-50.6,163.9,14.0,-77.8,-48.3,56.4,-55.2,78.8,-13.2,-88.8,-100.0
11512,WEST MADHYA PRADESH,1933,Percentage departure,-97.8,-16.4,-56.5,407.8,364.2,78.4,-7.3,22.7,77.8,-20.3,-11.2,32.5
